,regiao,ibge,municipio,pib_per_capita,uf,vab,Impostos,populacao,taxa_analfabetismo,percentage_votos_centrao
0,Norte,1100015,Alta Floresta D'Oeste,32619.88,RO,"Administração, defesa, educação e saúde públicas e seguridade social",49596.402,22516.00327775577,8.409999999999997,
1,Norte,1100023,Ariquemes,28878.27,RO,Demais serviços,420195.36,111147.98085203857,5.920000000000002,0.7468972649965525
2,Norte,1100031,Cabixi,47051.83,RO,"Agricultura, inclusive apoio à agricultura e a pós colheita",11192.685,5067.000114554524,10.180000000000007,0.3684941013185288
3,Norte,1100049,Cacoal,32313.26,RO,Demais serviços,384606.648,86416.00262554754,6.290000000000006,0.12541971163341892
4,Norte,1100056,Cerejeiras,46185.81,RO,Comércio e reparação de veículos automotores e motocicletas,131903.932,16088.0014012962,7.849999999999994,0.2593684210526316
5,Norte,1100064,Colorado do Oeste,27923.92,RO,"Administração, defesa, educação e saúde públicas e seguridade social",33010.713,15213.000323736782,9.530000000000001,0.4091344618332801
6,Norte,1100072,Corumbiara,56257.46,RO,"Agricultura, inclusive apoio à agricultura e a pós colheita",16070.461,7052.000108074556,8.480000000000004,0.43205574912891986
7,Norte,1100080,Costa Marques,16446.15,RO,"Administração, defesa, educação e saúde públicas e seguridade social",11756.339,19254.995606874556,7.079999999999998,0.7670607200429876
8,Norte,1100098,Espigão D'Oeste,23429.38,RO,"Administração, defesa, educação e saúde públicas e seguridade social",77582.867,33009.004378263526,7.989999999999995,
9,Norte,1100106,Guajará-Mirim,22462.79,RO,"Administração, defesa, educação e saúde públicas e seguridade social",180690.724,46929.9916884768,5.840000000000003,0.28889750048440227
10,Norte,1100114,Jaru,34294.21,RO,Demais serviços,238102.138,51469.0027558588,7.609999999999999,0.8034001743679163
11,Norte,1100122,Ji-Paraná,32292.16,RO,Demais serviços,719631.618,131026.01789412662,5.6299999999999955,0.14014030654653056
12,Norte,1100130,Machadinho D'Oeste,21338.33,RO,"Administração, defesa, educação e saúde públicas e seguridade social",52915.767,41723.995973443096,8.349999999999994,
13,Norte,1100148,Nova Brasilândia D'Oeste,26762.31,RO,"Administração, defesa, educação e saúde públicas e seguridade social",38741.854,20503.99879532073,8.64,
14,Norte,1100155,Ouro Preto do Oeste,27814.02,RO,"Administração, defesa, educação e saúde públicas e seguridade social",96925.506,35444.995149927985,7.189999999999998,0.575880149812734
15,Norte,1100189,Pimenta Bueno,44275.07,RO,Demais serviços,305833.083,37097.99851248118,6.760000000000005,0.43378457916421426
16,Norte,1100205,Porto Velho,36541.49,RO,Demais serviços,2851397.662,548951.9408212418,4.359999999999999,0.23678296751196265
17,Norte,1100254,Presidente Médici,30827.94,RO,"Pecuária, inclusive apoio à pecuária",51481.698,18164.99983456566,7.6200000000000045,0.07275426874536006
18,Norte,1100262,Rio Crespo,47991.2,RO,"Agricultura, inclusive apoio à agricultura e a pós colheita",6197.629,3842.999737451866,7.829999999999998,0.4578177727784027
19,Norte,1100288,Rolim de Moura,28076.24,RO,"Administração, defesa, educação e saúde públicas e seguridade social",180999.77,55747.99111277008,6.5,0.17845030002608922
20,Norte,1100296,Santa Luzia D'Oeste,35940.09,RO,"Pecuária, inclusive apoio à pecuária",8703.091,5941.999672232318,9.549999999999997,
21,Norte,1100304,Vilhena,40328.81,RO,Comércio e reparação de veículos automotores e motocicletas,681825.82,104516.98825231889,4.75,0.1729478575116159
22,Norte,1100320,São Miguel do Guaporé,39112.42,RO,"Agricultura, inclusive apoio à agricultura e a pós colheita",65761.708,23147.002282139536,7.319999999999993,0.40604408089070665
23,Norte,1100338,Nova Mamoré,23076.28,RO,"Pecuária, inclusive apoio à pecuária",32970.961,32184.002794211203,9.310000000000002,0.372051624388073
24,Norte,1100346,Alvorada D'Oeste,25539.82,RO,"Pecuária, inclusive apoio à pecuária",15991.25,13807.002007061914,11.469999999999999,
25,Norte,1100379,Alto Alegre dos Parecis,36454.01,RO,"Agricultura, inclusive apoio à agricultura e a pós colheita",20512.838,13268.000968892038,9.209999999999994,0.575051975051975
26,Norte,1100403,Alto Paraíso,22929.34,RO,"Administração, defesa, educação e saúde públicas e seguridade social",32334.7,22258.002061986957,8.269999999999996,0.45197947214076245
27,Norte,1100452,Buritis,23549.74,RO,"Administração, defesa, educação e saúde públicas e seguridade social",73300.971,41043.00438136472,7.540000000000006,0.6503025302530253
28,Norte,1100502,Novo Horizonte do Oeste,28492.53,RO,"Pecuária, inclusive apoio à pecuária",11121.271,8124.999324384321,9.969999999999999,0.5150291610587707
29,Norte,1100601,Cacaulândia,43655.88,RO,"Pecuária, inclusive apoio à pecuária",7656.03,6307.000133773504,11.920000000000002,0.8153364632237872
30,Norte,1100700,Campo Novo de Rondônia,25667.21,RO,"Pecuária, inclusive apoio à pecuária",10992.458,14391.000891799305,9.540000000000006,0.6496551724137931
31,Norte,1100809,Candeias do Jamari,23357.78,RO,"Administração, defesa, educação e saúde públicas e seguridade social",37085.785,28068.003123584516,8.129999999999995,0.28486646884273
32,Norte,1100908,Castanheiras,34083.75,RO,"Pecuária, inclusive apoio à pecuária",3219.879,2923.000198041589,10.189999999999998,0.6319587628865979
33,Norte,1100924,Chupinguaia,39880.28,RO,"Pecuária, inclusive apoio à pecuária",26739.966,11754.999037118096,7.359999999999999,0.4321353065539112
34,Norte,1100940,Cujubim,17967.64,RO,"Administração, defesa, educação e saúde públicas e seguridade social",26537.492,27131.007132823233,7.659999999999997,0.5100806451612904
35,Norte,1101005,Governador Jorge Teixeira,33566.66,RO,"Pecuária, inclusive apoio à pecuária",7567.245,7129.999559086306,10.790000000000006,0.7280163599182005
36,Norte,1101104,Itapuã do Oeste,19413.13,RO,"Administração, defesa, educação e saúde públicas e seguridade social",10893.545,10818.998378932196,9.689999999999998,0.39593114241001565
37,Norte,1101203,Ministro Andreazza,31484.85,RO,"Agricultura, inclusive apoio à agricultura e a pós colheita",21614.768,9461.00022709335,11.010000000000005,0.3408521303258145
38,Norte,1101302,Mirante da Serra,24566.5,RO,"Administração, defesa, educação e saúde públicas e seguridade social",16869.515,10690.997944355118,10.930000000000007,0.3986194995685936
39,Norte,1101401,Monte Negro,24129.89,RO,"Pecuária, inclusive apoio à pecuária",20921.432,16158.001590558431,10.849999999999994,0.7825475017593244
40,Norte,1101435,Nova União,23060.8,RO,"Pecuária, inclusive apoio à pecuária",5822.622,6822.001448345244,10.299999999999997,0.3777112939416604
41,Norte,1101450,Parecis,24597.92,RO,"Pecuária, inclusive apoio à pecuária",5087.879,6319.00002114,10.469999999999999,0.1824051654560129
42,Norte,1101468,Pimenteiras do Oeste,115753.94,RO,"Agricultura, inclusive apoio à agricultura e a pós colheita",8203.295,2126.999918966041,6.849999999999994,0.5077519379844961
43,Norte,1101476,Primavera de Rondônia,39684.71,RO,"Pecuária, inclusive apoio à pecuária",3634.142,2697.000078871686,12.540000000000006,0.4977578475336323
44,Norte,1101484,São Felipe D'Oeste,26335.31,RO,"Pecuária, inclusive apoio à pecuária",5630.011,4961.999877730696,10.189999999999998,
45,Norte,1101492,São Francisco do Guaporé,23143.16,RO,"Pecuária, inclusive apoio à pecuária",29161.354,21087.996971891476,8.14,0.724939717533586
46,Norte,1101500,Seringueiras,28109.66,RO,"Pecuária, inclusive apoio à pecuária",23425.413,11845.998350744903,7.269999999999996,0.5726711560044894
47,Norte,1101559,Teixeirópolis,29158.81,RO,"Pecuária, inclusive apoio à pecuária",5024.11,4159.999636473505,10.040000000000006,0.3581730769230769
48,Norte,1101609,Theobroma,24876.86,RO,"Pecuária, inclusive apoio à pecuária",8535.114,10348.001878050525,11.620000000000005,0.6524822695035462
49,Norte,1101708,Urupá,24682.0,RO,"Pecuária, inclusive apoio à pecuária",13576.547,11081.00129649137,9.760000000000005,0.298551800965466
50,Norte,1101757,Vale do Anari,19106.79,RO,"Administração, defesa, educação e saúde públicas e seguridade social",8710.287,11545.000808613062,11.650000000000006,0.6414401175606171
51,Norte,1101807,Vale do Paraíso,28605.27,RO,"Pecuária, inclusive apoio à pecuária",6736.621,6489.99963992649,10.5,0.5287356321839081
52,Norte,1200013,Acrelândia,25362.56,AC,"Administração, defesa, educação e saúde públicas e seguridade social",21128.059,15721.003084862095,11.650000000000006,0.517829457364341
53,Norte,1200054,Assis Brasil,17507.67,AC,"Administração, defesa, educação e saúde públicas e seguridade social",2574.671,7649.000409534793,14.700000000000003,0.6300813008130082
54,Norte,1200104,Brasiléia,25278.78,AC,"Administração, defesa, educação e saúde públicas e seguridade social",80025.399,27122.995057514643,10.989999999999995,0.5556978233034571
55,Norte,1200138,Bujari,28455.38,AC,"Pecuária, inclusive apoio à pecuária",4780.076,10571.999565635742,18.739999999999995,0.5292050944224858
56,Norte,1200179,Capixaba,41722.55,AC,"Agricultura, inclusive apoio à agricultura e a pós colheita",9386.843,12279.999520642912,15.730000000000004,0.5665648188563945
57,Norte,1200203,Cruzeiro do Sul,22934.82,AC,"Administração, defesa, educação e saúde públicas e seguridade social",194005.732,89760.009845292,13.760000000000005,0.8672243800418286
58,Norte,1200252,Epitaciolândia,33960.77,AC,"Administração, defesa, educação e saúde públicas e seguridade social",70965.636,18979.00141840129,11.219999999999999,0.5662930034789331
59,Norte,1200302,Feijó,16207.64,AC,"Administração, defesa, educação e saúde públicas e seguridade social",17689.272,34985.99968903555,22.650000000000006,0.5119287151480311
60,Norte,1200328,Jordão,13209.92,AC,"Administração, defesa, educação e saúde públicas e seguridade social",1823.793,8628.001380780503,18.120000000000005,0.44193548387096776
61,Norte,1200336,Mâncio Lima,13704.87,AC,"Administração, defesa, educação e saúde públicas e seguridade social",5857.226,19643.00558852437,15.730000000000004,0.8419849073862337
62,Norte,1200344,Manoel Urbano,19060.27,AC,"Administração, defesa, educação e saúde públicas e seguridade social",9124.712,9701.001349928409,22.159999999999997,0.4405893536121673
63,Norte,1200351,Marechal Thaumaturgo,13020.98,AC,"Administração, defesa, educação e saúde públicas e seguridade social",3440.635,19726.99766069835,22.83,0.874924653405666
64,Norte,1200385,Plácido de Castro,29854.1,AC,"Agricultura, inclusive apoio à agricultura e a pós colheita",26769.274,20146.998502718223,15.620000000000005,0.7326923076923076
65,Norte,1200393,Porto Walter,12845.86,AC,"Administração, defesa, educação e saúde públicas e seguridade social",2822.901,12497.002847610049,18.900000000000006,0.9923990498812352
66,Norte,1200401,Rio Branco,26119.02,AC,Demais serviços,1507113.683,419451.98774686037,6.959999999999994,0.7096582330603468
67,Norte,1200427,Rodrigues Alves,12933.1,AC,"Administração, defesa, educação e saúde públicas e seguridade social",3069.86,19766.997548924854,20.040000000000006,0.5091070635273212
68,Norte,1200435,Santa Rosa do Purus,15747.15,AC,"Administração, defesa, educação e saúde públicas e seguridade social",1532.426,6893.000257189396,22.599999999999994,0.2554517133956386
69,Norte,1200450,Senador Guiomard,33253.93,AC,"Agricultura, inclusive apoio à agricultura e a pós colheita",31621.191,23446.001389910907,12.959999999999994,0.3049319427258264
70,Norte,1200500,Sena Madureira,15860.21,AC,"Administração, defesa, educação e saúde públicas e seguridade social",25950.373,47167.986237256635,17.590000000000003,0.4057582668187001
71,Norte,1200609,Tarauacá,16279.09,AC,"Administração, defesa, educação e saúde públicas e seguridade social",30960.265,43729.988224157496,21.489999999999995,0.5323590814196242
72,Norte,1200708,Xapuri,22902.48,AC,"Administração, defesa, educação e saúde públicas e seguridade social",20772.718,19865.998180109753,14.61,0.4007184846505552
73,Norte,1200807,Porto Acre,24623.3,AC,"Agricultura, inclusive apoio à agricultura e a pós colheita",7298.664,19141.00218086122,16.019999999999996,0.5474071801166002
74,Norte,1300029,Alvarães,13255.22,AM,"Administração, defesa, educação e saúde públicas e seguridade social",4045.227,16395.99410647277,12.370000000000005,0.9406623735050598
75,Norte,1300060,Amaturá,9960.76,AM,"Administração, defesa, educação e saúde públicas e seguridade social",2836.861,11934.003128275352,14.870000000000005,0.9387624238537993
76,Norte,1300086,Anamã,9697.69,AM,"Administração, defesa, educação e saúde públicas e seguridade social",2910.785,14292.00118791176,12.239999999999995,0.6363270237615787
77,Norte,1300102,Anori,11324.94,AM,"Administração, defesa, educação e saúde públicas e seguridade social",6133.902,21937.003639754384,13.180000000000007,0.8990143803522378
78,Norte,1300144,Apuí,13096.89,AM,"Administração, defesa, educação e saúde públicas e seguridade social",15044.817,22738.992692158216,8.189999999999998,0.35678391959798994
79,Norte,1300201,Atalaia do Norte,8862.72,AM,"Administração, defesa, educação e saúde públicas e seguridade social",4353.744,20868.00338947863,22.819999999999993,0.44391942302909726
80,Norte,1300300,Autazes,12348.26,AM,"Administração, defesa, educação e saúde públicas e seguridade social",21871.342,41005.01511953911,10.129999999999995,0.7233883525381501
81,Norte,1300409,Barcelos,8844.22,AM,"Administração, defesa, educação e saúde públicas e seguridade social",6481.75,27771.987693657553,21.290000000000006,0.6020843202273803
82,Norte,1300508,Barreirinha,10476.91,AM,"Administração, defesa, educação e saúde públicas e seguridade social",10505.246,32919.01018525501,6.040000000000006,0.38634651600753295
83,Norte,1300607,Benjamin Constant,8664.03,AM,"Administração, defesa, educação e saúde públicas e seguridade social",12082.43,44872.98624312242,12.700000000000003,0.6180853981896315
84,Norte,1300631,Beruri,10333.67,AM,"Administração, defesa, educação e saúde públicas e seguridade social",7212.053,20502.997579756273,17.010000000000005,0.7215733655524231
85,Norte,1300680,Boa Vista do Ramos,9102.4,AM,"Administração, defesa, educação e saúde públicas e seguridade social",4124.209,20040.000549305678,4.3700000000000045,0.9562841530054644
86,Norte,1300706,Boca do Acre,14668.9,AM,"Administração, defesa, educação e saúde públicas e seguridade social",32976.016,34958.01171185297,19.840000000000003,0.3547678482276585
87,Norte,1300805,Borba,9500.35,AM,"Administração, defesa, educação e saúde públicas e seguridade social",14952.267,42327.98539001195,11.120000000000005,0.5477178423236515
88,Norte,1300839,Caapiranga,13194.94,AM,"Administração, defesa, educação e saúde públicas e seguridade social",3788.302,13481.99741719174,8.290000000000006,0.29832462619347866
89,Norte,1300904,Canutama,9656.23,AM,"Administração, defesa, educação e saúde públicas e seguridade social",4332.758,15980.993306911705,18.89,0.7416158536585366
90,Norte,1301001,Carauari,12906.32,AM,"Administração, defesa, educação e saúde públicas e seguridade social",16828.12,28719.002783132604,18.010000000000005,0.4262803473329789
91,Norte,1301100,Careiro,10180.17,AM,"Administração, defesa, educação e saúde públicas e seguridade social",15652.335,38819.98954830813,12.939999999999998,0.6964354527938343
92,Norte,1301159,Careiro da Várzea,13140.09,AM,"Administração, defesa, educação e saúde públicas e seguridade social",5538.166,31459.004085968973,12.909999999999997,0.7373957665169981
93,Norte,1301209,Coari,38982.37,AM,Indústrias extrativas,113867.389,86712.99418172882,13.659999999999997,0.8634099025616154
94,Norte,1301308,Codajás,17917.73,AM,"Produção florestal, pesca e aquicultura",9056.327,29691.008124355038,13.819999999999993,0.3767935121646912
95,Norte,1301407,Eirunepé,15726.02,AM,"Administração, defesa, educação e saúde públicas e seguridade social",15566.428,36120.994313882344,25.28,0.655108028807682
96,Norte,1301506,Envira,10387.83,AM,"Administração, defesa, educação e saúde públicas e seguridade social",7013.349,20748.000978067605,26.310000000000002,0.7607172877556738
97,Norte,1301605,Fonte Boa,13576.3,AM,"Administração, defesa, educação e saúde públicas e seguridade social",8400.802,16408.99405581786,13.930000000000007,0.5477203647416413
98,Norte,1301654,Guajará,10313.51,AM,"Administração, defesa, educação e saúde públicas e seguridade social",4167.554,17192.99927958571,22.36,0.5428990466878514
99,Norte,1301704,Humaitá,15039.21,AM,"Administração, defesa, educação e saúde públicas e seguridade social",60860.303,57194.99548181055,11.260000000000005,0.5684374576500881
100,Norte,1301803,Ipixuna,6945.94,AM,"Administração, defesa, educação e saúde públicas e seguridade social",6083.888,31171.98248185271,24.159999999999997,0.8296587926509187
101,Norte,1301852,Iranduba,20150.9,AM,"Administração, defesa, educação e saúde públicas e seguridade social",58302.905,49717.991603352704,8.86,0.7713055143684248
102,Norte,1301902,Itacoatiara,22590.61,AM,Demais serviços,199989.671,104046.01836780857,6.069999999999993,0.7729040286203142
103,Norte,1301951,Itamarati,17438.6,AM,"Administração, defesa, educação e saúde públicas e seguridade social",3862.483,7776.998210865552,26.439999999999998,0.7248010610079576
104,Norte,1302009,Itapiranga,16377.7,AM,"Administração, defesa, educação e saúde públicas e seguridade social",7191.696,9312.002234746027,5.920000000000002,0.540009358914366
105,Norte,1302108,Japurá,48893.98,AM,"Administração, defesa, educação e saúde públicas e seguridade social",3937.495,1754.9999202355789,12.39,0.9005586592178771
106,Norte,1302207,Juruá,8910.85,AM,"Administração, defesa, educação e saúde públicas e seguridade social",4095.883,15494.992509132126,20.64,0.522412656558998
107,Norte,1302306,Jutaí,19787.31,AM,"Administração, defesa, educação e saúde públicas e seguridade social",7910.192,13461.996956635337,15.900000000000006,0.5470891672807664
108,Norte,1302405,Lábrea,13111.01,AM,"Administração, defesa, educação e saúde públicas e seguridade social",24173.615,47685.00283349643,19.599999999999994,0.3538355217691776
109,Norte,1302504,Manacapuru,15506.76,AM,"Administração, defesa, educação e saúde públicas e seguridade social",71648.764,99613.01013235516,11.030000000000001,0.7104379977246872
110,Norte,1302553,Manaquiri,9162.03,AM,"Administração, defesa, educação e saúde públicas e seguridade social",6974.113,33981.00006221329,11.420000000000002,0.6220089037284363
111,Norte,1302603,Manaus,45782.75,AM,Indústrias de transformação,21017364.362,2255902.8463995717,2.980000000000004,0.7009750064712819
112,Norte,1302702,Manicoré,11955.04,AM,"Administração, defesa, educação e saúde públicas e seguridade social",29089.196,57405.010606405325,10.439999999999998,0.6561660998747092
113,Norte,1302801,Maraã,9630.41,AM,"Administração, defesa, educação e saúde públicas e seguridade social",4529.217,18297.993647207128,15.670000000000002,0.3767590618336887
114,Norte,1302900,Maués,9005.98,AM,"Administração, defesa, educação e saúde públicas e seguridade social",27742.79,66158.99735509073,6.159999999999997,0.9091703056768559
115,Norte,1303007,Nhamundá,9535.02,AM,"Administração, defesa, educação e saúde públicas e seguridade social",8476.633,21709.991274271055,6.780000000000001,0.8254077017952584
116,Norte,1303106,Nova Olinda do Norte,8836.21,AM,"Administração, defesa, educação e saúde públicas e seguridade social",15791.589,38665.018373261846,8.980000000000004,0.3247990473355165
117,Norte,1303205,Novo Airão,9146.03,AM,"Administração, defesa, educação e saúde públicas e seguridade social",7028.623,20395.00777933158,10.430000000000007,0.5479889338157055
118,Norte,1303304,Novo Aripuanã,9545.89,AM,"Administração, defesa, educação e saúde públicas e seguridade social",7870.482,26442.99840035869,12.030000000000001,0.4442067149440421
119,Norte,1303403,Parintins,12255.21,AM,"Administração, defesa, educação e saúde públicas e seguridade social",91015.055,116438.995823001,4.069999999999993,0.8706835799859056
120,Norte,1303502,Pauini,10172.38,AM,"Administração, defesa, educação e saúde públicas e seguridade social",5505.312,19615.99193109184,24.120000000000005,0.9141019751952227
121,Norte,1303536,Presidente Figueiredo,27087.68,AM,Indústrias extrativas,43096.12,38094.996064631596,8.590000000000003,0.6908956511026241
122,Norte,1303569,Rio Preto da Eva,11680.8,AM,"Administração, defesa, educação e saúde públicas e seguridade social",26303.4,34855.988973358,8.730000000000004,0.4128646222887061
123,Norte,1303601,Santa Isabel do Rio Negro,6994.54,AM,"Administração, defesa, educação e saúde públicas e seguridade social",5138.625,26566.001338186645,15.900000000000006,0.4416129935592271
124,Norte,1303700,Santo Antônio do Içá,11360.72,AM,"Administração, defesa, educação e saúde públicas e seguridade social",11309.948,20888.994007422065,14.370000000000005,0.901534170153417
125,Norte,1303809,São Gabriel da Cachoeira,8995.21,AM,"Administração, defesa, educação e saúde públicas e seguridade social",20003.584,47031.00917043627,9.400000000000006,0.7824020403431486
126,Norte,1303908,São Paulo de Olivença,8182.07,AM,"Administração, defesa, educação e saúde públicas e seguridade social",8148.981,40837.013616358694,14.799999999999997,0.8210854323552325
127,Norte,1303957,São Sebastião do Uatumã,9307.06,AM,"Administração, defesa, educação e saúde públicas e seguridade social",4248.108,14678.005406648286,5.939999999999998,0.7045682730923695
128,Norte,1304005,Silves,18843.97,AM,"Administração, defesa, educação e saúde públicas e seguridade social",8447.732,9288.998390466551,5.510000000000005,0.8990752972258916
129,Norte,1304062,Tabatinga,11065.89,AM,"Administração, defesa, educação e saúde públicas e seguridade social",63297.955,68502.00065245543,9.549999999999997,0.5528130250883597
130,Norte,1304104,Tapauá,14218.05,AM,"Administração, defesa, educação e saúde públicas e seguridade social",7537.668,16875.99994373349,20.810000000000002,0.785445056538127
131,Norte,1304203,Tefé,18538.27,AM,"Administração, defesa, educação e saúde públicas e seguridade social",46927.822,59249.99452483969,9.840000000000003,0.7440386356776336
132,Norte,1304237,Tonantins,9738.96,AM,"Administração, defesa, educação e saúde públicas e seguridade social",5941.725,19037.993892571692,13.120000000000005,0.7007405022537025
133,Norte,1304260,Uarini,16562.54,AM,"Administração, defesa, educação e saúde públicas e seguridade social",8744.976,13838.999271850813,11.930000000000007,0.744104261481175
134,Norte,1304302,Urucará,12847.86,AM,"Administração, defesa, educação e saúde públicas e seguridade social",7057.008,16007.003423138172,5.769999999999996,0.4980944490472245
135,Norte,1304401,Urucurituba,9654.77,AM,"Administração, defesa, educação e saúde públicas e seguridade social",8403.643,24097.997570113013,6.299999999999997,0.8418067226890756
136,Norte,1400027,Amajari,17758.73,RR,"Administração, defesa, educação e saúde públicas e seguridade social",3030.486,13560.997774052536,31.83,0.3296597987541926
137,Norte,1400050,Alto Alegre,25280.78,RR,"Administração, defesa, educação e saúde públicas e seguridade social",7046.65,15249.001969084817,36.81,0.7011547344110854
138,Norte,1400100,Boa Vista,30906.19,RR,"Administração, defesa, educação e saúde públicas e seguridade social",1578429.018,436590.9888601604,3.569999999999993,0.5185510393052141
139,Norte,1400159,Bonfim,41131.03,RR,"Agricultura, inclusive apoio à agricultura e a pós colheita",8385.753,12700.99997495808,8.689999999999998,0.4025117739403454
140,Norte,1400175,Cantá,18334.7,RR,"Administração, defesa, educação e saúde públicas e seguridade social",30645.794,19256.997169301925,9.189999999999998,0.3812785388127854
141,Norte,1400209,Caracaraí,20026.4,RR,"Administração, defesa, educação e saúde públicas e seguridade social",19831.808,22634.99865177965,12.989999999999995,0.40801033591731267
142,Norte,1400233,Caroebe,22349.01,RR,"Administração, defesa, educação e saúde públicas e seguridade social",6220.247,10595.001836770398,8.310000000000002,0.41397849462365593
143,Norte,1400282,Iracema,16497.32,RR,"Administração, defesa, educação e saúde públicas e seguridade social",4096.905,12637.002979877945,20.03,0.1908336625839589
144,Norte,1400308,Mucajaí,21310.03,RR,"Administração, defesa, educação e saúde públicas e seguridade social",22913.863,18482.00251243194,12.329999999999998,0.41261808367071523
145,Norte,1400407,Normandia,17232.37,RR,"Administração, defesa, educação e saúde públicas e seguridade social",3106.796,11771.997757708315,8.180000000000007,0.5659974369927382
146,Norte,1400456,Pacaraima,16366.22,RR,"Administração, defesa, educação e saúde públicas e seguridade social",23212.82,20108.000564577527,5.909999999999997,0.7224456958970233
147,Norte,1400472,Rorainópolis,23333.09,RR,"Administração, defesa, educação e saúde públicas e seguridade social",71567.194,31387.003221605024,9.5,0.412835362250325
148,Norte,1400506,São João da Baliza,38597.28,RR,"Administração, defesa, educação e saúde públicas e seguridade social",102143.655,8491.999954400932,9.629999999999995,0.31904569348968864
149,Norte,1400605,São Luiz,21740.96,RR,"Administração, defesa, educação e saúde públicas e seguridade social",10198.835,8231.999966882788,10.0,0.6314984709480123
150,Norte,1400704,Uiramutã,13069.3,RR,"Administração, defesa, educação e saúde públicas e seguridade social",2050.142,11014.003274850222,12.469999999999999,0.5886312640239342
151,Norte,1500107,Abaetetuba,12150.04,PA,"Administração, defesa, educação e saúde públicas e seguridade social",178722.82,160439.03732004174,10.090000000000003,0.35766801284042665
152,Norte,1500131,Abel Figueiredo,13998.91,PA,"Administração, defesa, educação e saúde públicas e seguridade social",7857.113,7536.000588617257,13.840000000000003,0.44586614173228345
153,Norte,1500206,Acará,25714.69,PA,"Agricultura, inclusive apoio à agricultura e a pós colheita",26422.71,55744.00640256601,15.900000000000006,0.2359712823898333
154,Norte,1500305,Afuá,11130.94,PA,"Administração, defesa, educação e saúde públicas e seguridade social",12097.004,39909.99735871364,22.019999999999996,0.21443350680293435
155,Norte,1500347,Água Azul do Norte,23136.75,PA,"Pecuária, inclusive apoio à pecuária",92106.933,27797.00364139302,11.680000000000007,0.4340136054421769
156,Norte,1500404,Alenquer,12988.38,PA,"Administração, defesa, educação e saúde públicas e seguridade social",24777.898,57389.99775183664,10.819999999999993,0.4247609993133682
157,Norte,1500503,Almeirim,20220.01,PA,"Administração, defesa, educação e saúde públicas e seguridade social",66886.149,34044.00358852444,12.579999999999998,0.23531601280428796
158,Norte,1500602,Altamira,26595.8,PA,Demais serviços,339055.645,117319.99398401252,9.659999999999997,0.29823240589198036
159,Norte,1500701,Anajás,8607.88,PA,"Administração, defesa, educação e saúde públicas e seguridade social",14630.982,30090.984539747304,22.58,0.4722516790385295
160,Norte,1500800,Ananindeua,16542.68,PA,Demais serviços,1377318.211,540410.0047876161,2.799999999999997,0.14521345880837735
161,Norte,1500859,Anapu,20061.15,PA,"Administração, defesa, educação e saúde públicas e seguridade social",42831.035,29311.99308115437,14.950000000000003,0.36382958168292917
162,Norte,1500909,Augusto Corrêa,7750.19,PA,"Administração, defesa, educação e saúde públicas e seguridade social",11878.868,46937.01483447503,17.459999999999994,0.3838878957384234
163,Norte,1500958,Aurora do Pará,9584.87,PA,"Administração, defesa, educação e saúde públicas e seguridade social",10998.053,32199.987375937282,18.25,0.4032884220141585
164,Norte,1501006,Aveiro,9254.57,PA,"Administração, defesa, educação e saúde públicas e seguridade social",2898.608,16420.991899137403,9.040000000000006,0.29138483446066216
165,Norte,1501105,Bagre,7837.69,PA,"Administração, defesa, educação e saúde públicas e seguridade social",4254.743,31967.01502611101,17.450000000000003,0.5707289293849658
166,Norte,1501204,Baião,11367.06,PA,"Administração, defesa, educação e saúde públicas e seguridade social",10219.048,49454.006840819,8.040000000000006,0.3900087055514632
167,Norte,1501253,Bannach,39829.41,PA,"Pecuária, inclusive apoio à pecuária",2970.824,3239.000401964277,12.780000000000001,0.06430868167202572
168,Norte,1501303,Barcarena,71473.92,PA,Indústrias de transformação,2276326.567,129333.00128214597,6.150000000000006,0.3187453264591287
169,Norte,1501402,Belém,22216.33,PA,Demais serviços,6341812.64,1506420.1072364338,2.950000000000003,0.28979620728476374
170,Norte,1501451,Belterra,13218.69,PA,"Administração, defesa, educação e saúde públicas e seguridade social",9457.89,17944.006781307377,8.86,0.4820746132848044
171,Norte,1501501,Benevides,30668.86,PA,Comércio e reparação de veículos automotores e motocicletas,466965.225,64780.00470183763,5.560000000000002,0.1712928365538593
172,Norte,1501576,Bom Jesus do Tocantins,14134.87,PA,"Administração, defesa, educação e saúde públicas e seguridade social",11562.725,17254.004670718583,12.090000000000003,0.37515183064376195
173,Norte,1501600,Bonito,12325.25,PA,"Administração, defesa, educação e saúde públicas e seguridade social",35953.927,16769.00225147563,20.17,0.23381294964028776
174,Norte,1501709,Bragança,10679.0,PA,"Administração, defesa, educação e saúde públicas e seguridade social",112282.565,130121.97593407624,11.86,0.5360049877039244
175,Norte,1501725,Brasil Novo,25519.93,PA,"Pecuária, inclusive apoio à pecuária",29155.136,14883.000619515808,11.14,0.48709945900957136
176,Norte,1501758,Brejo Grande do Araguaia,15643.39,PA,"Administração, defesa, educação e saúde públicas e seguridade social",5599.646,7357.001072018278,13.86,0.16896551724137931
177,Norte,1501782,Breu Branco,11579.35,PA,"Administração, defesa, educação e saúde públicas e seguridade social",78564.429,68597.0045814316,15.099999999999994,0.6140890981528432
178,Norte,1501808,Breves,8572.43,PA,"Administração, defesa, educação e saúde públicas e seguridade social",59796.539,104280.03226623022,18.900000000000006,0.37087739174219536
